spinType,speed,spinAmount,timeSinceRelease,ballPosX,ballPosY,ballVelX,ballVelY,ballAngularVel,distanceToStumps,distanceToPad,hitPad, reachedPad, willHitStumps
1,1.017912,10.000000,0.250183,-1.948183,-0.937104,19.430070,-8.627602,-780.485800,10.159820,7.735698,0,0,0
1,1.017912,10.000000,0.317665,-0.782379,-1.478304,19.430070,-9.216203,-778.148900,8.913234,6.480868,0,0,0
1,1.017912,10.000000,0.383202,0.772026,-2.254840,19.430070,-10.001000,-775.044000,7.266283,4.826907,0,0,0
1,1.017912,10.000000,0.433556,1.549229,-2.666652,19.430070,-10.393400,-773.496200,6.459379,4.025928,0,0,0
1,1.017912,10.000000,0.499817,2.715033,-3.313800,19.430070,-10.982010,-771.180300,5.294275,2.916459,0,0,0
1,1.017912,10.000000,0.550491,3.827233,-2.914346,18.507870,6.873434,-1378.964000,4.173646,1.755933,0,0,0
1,1.017912,10.000000,0.616859,4.937705,-2.525484,18.507870,6.284834,-1374.836000,3.098841,0.671946,0,0,0
1,1.017912,10.000000,0.650032,5.678019,-2.285863,18.507870,5.892435,-1372.090000,2.429318,0.465789,1,1,0
1,0.980603,10.000000,0.066452,-5.444651,0.754511,19.441870,-3.362917,-787.538600,13.959050,11.559980,0,0,1
1,0.980603,10.000000,0.116966,-4.666976,0.608222,19.441870,-3.755317,-785.965800,13.170860,10.774890,0,0,1
1,0.980603,10.000000,0.183075,-3.111627,0.268557,19.441870,-4.540117,-782.829700,11.582390,9.192389,0,0,1
1,0.980603,10.000000,0.233269,-2.333952,0.075180,19.441870,-4.932517,-781.266300,10.781800,8.394562,0,0,1
1,0.980603,10.000000,0.283356,-1.167440,-0.244315,19.441870,-5.521116,-778.927100,9.572658,7.189023,0,0,1
1,0.980603,10.000000,0.350021,-0.000928,-0.599125,19.441870,-6.109716,-776.594900,8.353385,5.972321,0,0,1
1,0.980603,10.000000,0.416580,1.165584,-0.989252,19.441870,-6.698316,-774.269700,7.124069,4.743792,0,0,1
1,0.980603,10.000000,0.483048,2.720933,-1.564357,19.441870,-7.483115,-771.180300,5.470797,3.086246,0,0,1
1,0.980603,10.000000,0.533653,3.498608,-1.875454,19.441870,-7.875515,-769.640100,4.639735,2.248716,0,0,1
1,0.980603,10.000000,0.600044,4.665120,-2.371528,19.441870,-8.464116,-767.335700,3.393583,0.981185,0,0,1
1,0.980603,10.000000,0.650177,5.831632,-2.902919,19.441870,-9.052717,-765.038200,2.170541,0.304410,1,1,1
1,1.029945,10.000000,0.066635,-5.385769,0.629300,20.177900,-4.928053,-787.538600,13.869050,11.466450,0,0,1
1,1.029945,10.000000,0.132996,-4.175096,0.310073,20.177900,-5.516653,-785.180600,12.617030,10.215540,0,0,1
1,1.029945,10.000000,0.183586,-3.367980,0.077635,20.177900,-5.909052,-783.612500,11.777220,9.375863,0,0,1
1,1.029945,10.000000,0.249680,-1.753748,-0.434329,20.177900,-6.693852,-780.485800,10.085550,7.682393,0,0,1
1,1.029945,10.000000,0.299744,-0.946632,-0.713855,20.177900,-7.086252,-778.927100,9.234104,6.828637,0,0,1
1,1.029945,10.000000,0.350121,0.264042,-1.162574,20.177900,-7.674851,-776.594900,7.951175,5.539776,0,0,1
1,1.029945,10.000000,0.416351,1.474716,-1.646609,20.177900,-8.263452,-774.269700,6.664158,4.243070,0,0,1
1,1.029945,10.000000,0.466766,2.685390,-2.165960,20.177900,-8.852053,-771.951500,5.379657,2.945575,0,0,1
1,1.029945,10.000000,0.532944,3.896064,-2.720627,20.177900,-9.440654,-769.640100,4.113434,1.678537,0,0,1
1,1.029945,10.000000,0.599602,5.106737,-3.310610,20.177900,-10.029250,-767.335700,2.909888,0.737826,0,0,1
1,1.029945,10.000000,0.633293,5.882101,-3.078660,19.334300,6.450346,-1324.454000,2.119360,0.457510,1,1,1
0,0.855368,10.000000,0.066422,-5.986051,0.816805,16.899150,-3.249453,788.326100,14.497500,12.095330,0,0,1
0,0.855368,10.000000,0.116806,-4.972101,0.598294,16.899150,-3.838053,785.965800,13.461910,11.062310,0,0,1
0,0.855368,10.000000,0.183052,-3.958152,0.344467,16.899150,-4.426652,783.612500,12.417040,10.019240,0,0,1
0,0.855368,10.000000,0.249550,-2.606220,-0.048905,16.899150,-5.211452,780.485800,11.009130,8.611968,0,0,1
0,0.855368,10.000000,0.299583,-1.930255,-0.269135,16.899150,-5.603852,778.927100,10.298910,7.901035,0,0,1
0,0.855368,10.000000,0.349617,-0.916306,-0.628910,16.899150,-6.192451,776.594900,9.226190,6.825475,0,0,1
0,0.855368,10.000000,0.399750,-0.240340,-0.888380,16.899150,-6.584851,775.044000,8.506595,6.102519,0,0,1
0,0.855368,10.000000,0.450028,0.773609,-1.307015,16.899150,-7.173451,772.723400,7.422057,5.010179,0,0,1
0,0.855368,10.000000,0.500061,1.449575,-1.605725,16.899150,-7.565851,771.180300,6.697169,4.278025,0,0,1
0,0.855368,10.000000,0.567093,2.463523,-2.083220,16.899150,-8.154450,768.871200,5.611868,3.179538,0,0,1
0,0.855368,10.000000,0.632851,3.815455,-2.774816,16.899150,-8.939252,765.803200,4.190599,1.759378,0,0,1
0,0.855368,10.000000,0.683083,4.491421,-3.144158,16.899150,-9.331653,764.273900,3.511539,1.156018,0,0,1
0,0.855368,10.000000,0.749733,5.795219,-2.957907,16.096920,5.928234,246.020600,2.205182,0.310170,1,1,1
0,0.898733,10.000000,0.066315,-5.939080,0.782640,17.682020,-3.818862,788.326100,14.443210,12.040400,0,0,1
0,0.898733,10.000000,0.116715,-4.878160,0.529965,17.682020,-4.407462,785.965800,13.353190,10.952190,0,0,1
0,0.898733,10.000000,0.183449,-3.817239,0.241973,17.682020,-4.996062,783.612500,12.253880,9.853766,0,0,1
0,0.898733,10.000000,0.250481,-2.756319,-0.081335,17.682020,-5.584661,781.266300,11.145270,8.744761,0,0,1
0,0.898733,10.000000,0.316238,-1.341758,-0.567347,17.682020,-6.369461,778.148900,9.653303,7.249475,0,0,1
0,0.898733,10.000000,0.366470,-0.634478,-0.833898,17.682020,-6.761861,776.594900,8.902034,6.494959,0,0,1
0,0.898733,10.000000,0.433121,0.780083,-1.414086,17.682020,-7.546660,773.496200,7.392045,4.974372,0,0,1
0,0.898733,10.000000,0.483215,1.487363,-1.727724,17.682020,-7.939060,771.951500,6.635746,4.210618,0,0,1
0,0.898733,10.000000,0.549805,2.548284,-2.227612,17.682020,-8.527661,769.640100,5.506160,3.069277,0,0,1
0,0.898733,10.000000,0.600067,3.609204,-2.762815,17.682020,-9.116262,767.335700,4.397198,1.965417,0,0,1
0,0.898733,10.000000,0.666794,4.670124,-3.333335,17.682020,-9.704864,765.038200,3.346519,1.081629,0,0,1
0,0.898733,10.000000,0.716774,5.682035,-2.958966,16.865180,6.043292,235.941700,2.318328,0.243951,1,1,1
0,0.817453,10.000000,0.066414,-6.076793,0.640676,15.364460,-6.176534,788.326100,14.539970,12.048660,0,0,0
0,0.817453,10.000000,0.133270,-5.154926,0.246540,15.364460,-6.765133,785.965800,13.549620,11.053890,0,0,0
0,0.817453,10.000000,0.199936,-3.925769,-0.333911,15.364460,-7.549933,782.829700,12.220150,9.716263,0,0,0
0,0.817453,10.000000,0.266518,-3.003902,-0.810450,15.364460,-8.138533,780.485800,11.219630,8.708229,0,0,0
0,0.817453,10.000000,0.349670,-1.774745,-1.500773,15.364460,-8.923334,777.371500,9.889051,7.367577,0,0,0
0,0.817453,10.000000,0.402626,-0.852878,-2.059716,15.364460,-9.511935,775.044000,8.902674,6.377131,0,0,0
0,0.817453,10.000000,0.468979,0.068989,-2.653976,15.364460,-10.100540,772.723400,7.938556,5.419558,0,0,0
0,0.817453,10.000000,0.519432,0.990857,-3.283553,15.364460,-10.689140,770.409900,7.014876,4.529738,0,0,0
0,0.817453,10.000000,0.585762,1.863065,-2.945429,14.466420,6.683070,173.994500,6.137177,3.630615,0,0,0
0,0.817453,10.000000,0.636246,2.731050,-2.567989,14.466420,6.094471,173.473600,5.286631,2.762175,0,0,0
0,0.817453,10.000000,0.702560,3.599036,-2.225864,14.466420,5.505871,172.954200,4.468532,1.957552,0,0,0
0,0.817453,10.000000,0.769241,4.467021,-1.919056,14.466420,4.917271,172.436300,3.694642,1.309989,0,0,0
0,0.817453,10.000000,0.836014,5.624335,-1.564915,14.466420,4.132472,171.748300,2.775473,1.182983,0,1,0
0,0.902373,10.000000,0.052391,-6.298010,0.819865,17.549770,-4.601467,789.114500,14.799470,12.311760,0,0,1
0,0.902373,10.000000,0.118729,-4.894030,0.412508,17.549770,-5.386266,785.965800,13.337960,10.849980,0,0,1
0,0.902373,10.000000,0.185226,-3.841044,0.065788,17.549770,-5.974866,783.612500,12.231490,9.741714,0,0,1
0,0.902373,10.000000,0.235413,-2.788058,-0.316247,17.549770,-6.563466,781.266300,11.116870,8.623542,0,0,1
0,0.902373,10.000000,0.302086,-1.735072,-0.733599,17.549770,-7.152065,778.927100,9.995409,7.496429,0,0,1
0,0.902373,10.000000,0.368736,-0.682087,-1.186267,17.549770,-7.740665,776.594900,8.869513,6.362576,0,0,1
0,0.902373,10.000000,0.418877,0.370899,-1.674251,17.549770,-8.329266,774.269700,7.743435,5.226773,0,0,1
0,0.902373,10.000000,0.485283,1.423885,-2.197551,17.549770,-8.917867,771.951500,6.624894,4.100022,0,0,1
0,0.902373,10.000000,0.535400,2.476871,-2.756166,17.549770,-9.506468,769.640100,5.528509,3.011037,0,0,1
0,0.902373,10.000000,0.585442,3.178861,-3.148197,17.549770,-9.898869,768.103100,4.823416,2.344807,0,0,1
0,0.902373,10.000000,0.635651,4.197267,-3.064230,16.716920,6.169395,214.826600,3.803275,1.330702,0,0,1
0,0.902373,10.000000,0.701981,5.200282,-2.717611,16.716920,5.580796,214.183400,2.813924,0.288453,1,0,1
0,0.902373,10.000000,0.718666,5.534620,-2.609919,16.716920,5.384596,213.969500,2.496049,0.138229,1,1,1
0,0.890937,10.000000,0.066650,-5.948989,0.780494,17.516860,-3.854637,788.326100,14.452210,11.966430,0,0,1
0,0.890937,10.000000,0.116791,-4.897978,0.525672,17.516860,-4.443237,785.965800,13.371170,10.887160,0,0,1
0,0.890937,10.000000,0.183197,-3.846967,0.235534,17.516860,-5.031837,783.612500,12.280850,9.797595,0,0,1
0,0.890937,10.000000,0.233315,-2.795956,-0.089920,17.516860,-5.620437,781.266300,11.181290,8.697391,0,0,1
0,0.890937,10.000000,0.283356,-2.095282,-0.326510,17.516860,-6.012836,779.706100,10.443290,7.957954,0,0,1
0,0.890937,10.000000,0.333565,-1.044270,-0.710824,17.516860,-6.601436,777.371500,9.329478,6.840054,0,0,1
0,0.890937,10.000000,0.399895,0.006741,-1.130454,17.516860,-7.190036,775.044000,8.208982,5.712561,0,0,1
0,0.890937,10.000000,0.450180,0.707416,-1.429827,17.516860,-7.582436,773.496200,7.459707,4.956738,0,0,1
0,0.890937,10.000000,0.516678,2.108764,-2.075662,17.516860,-8.367236,770.409900,5.963310,3.443786,0,0,1
0,0.890937,10.000000,0.566727,2.809438,-2.422123,17.516860,-8.759637,768.871200,5.222631,2.697223,0,0,1
0,0.890937,10.000000,0.633057,4.210786,-3.162134,17.516860,-9.544438,765.803200,3.792681,1.345037,0,0,1
0,0.890937,10.000000,0.683334,4.893558,-3.187774,16.713260,6.135215,232.110000,3.112113,0.744112,0,0,1
0,0.890937,10.000000,0.716438,5.562088,-2.954138,16.713260,5.742815,231.646400,2.438343,0.226637,1,1,1
1,1.034358,10.000000,0.067009,-5.844645,0.522802,19.255940,-8.149499,-788.326100,14.285810,11.792860,0,0,0
1,1.034358,10.000000,0.133614,-4.304171,-0.168397,19.255940,-8.934300,-785.180600,12.625790,10.124080,0,0,0
1,1.034358,10.000000,0.199974,-3.148814,-0.727999,19.255940,-9.522902,-782.829700,11.377960,8.867940,0,0,0
1,1.034358,10.000000,0.250015,-2.378577,-1.120687,19.255940,-9.915302,-781.266300,10.547350,8.031381,0,0,0
1,1.034358,10.000000,0.316658,-0.838102,-1.953151,19.255940,-10.700100,-778.148900,8.899884,6.374715,0,0,0
1,1.034358,10.000000,0.366913,-0.067865,-2.392927,19.255940,-11.092500,-776.594900,8.090672,5.566559,0,0,0
1,1.034358,10.000000,0.433380,1.472610,-3.319567,19.255940,-11.877310,-773.496200,6.535208,4.056866,0,0,0
1,1.034358,10.000000,0.500298,2.569455,-2.875681,18.259880,7.455379,-1430.138000,5.431968,2.921562,0,0,0
1,1.034358,10.000000,0.566498,3.665047,-2.451902,18.259880,6.866780,-1425.856000,4.369465,1.845444,0,0,0
1,1.034358,10.000000,0.616509,4.760639,-2.063439,18.259880,6.278180,-1421.586000,3.372033,0.993273,0,0,0
1,1.034358,10.000000,0.666687,5.491034,-1.824084,18.259880,5.885780,-1418.747000,2.770865,0.915921,1,1,0
1,0.931870,10.000000,0.050255,-6.263327,0.873875,18.416840,-3.251218,-789.114500,14.780030,12.294330,0,0,1
1,0.931870,10.000000,0.116722,-4.789980,0.574538,18.416840,-4.036017,-785.965800,13.280090,10.799090,0,0,1
1,0.931870,10.000000,0.183640,-3.684970,0.308833,18.416840,-4.624617,-783.612500,12.144420,9.666245,0,0,1
1,0.931870,10.000000,0.249840,-2.579960,0.007812,18.416840,-5.213217,-781.266300,10.999200,8.522925,0,0,1
1,0.931870,10.000000,0.299851,-1.474950,-0.328525,18.416840,-5.801816,-778.927100,9.844361,7.368582,0,0,1
1,0.931870,10.000000,0.350029,-0.738277,-0.572369,18.416840,-6.194216,-777.371500,9.069226,6.592682,0,0,1
1,0.931870,10.000000,0.416336,0.735070,-1.107146,18.416840,-6.979016,-774.269700,7.507470,5.025462,0,0,1
1,0.931870,10.000000,0.466644,1.471743,-1.398079,18.416840,-7.371416,-772.723400,6.721926,4.234381,0,0,1
1,0.931870,10.000000,0.533051,2.576753,-1.863908,18.416840,-7.960015,-770.409900,5.540966,3.040083,0,0,1
1,0.931870,10.000000,0.583130,3.681763,-2.365052,18.416840,-8.548616,-768.103100,4.364667,1.844610,0,0,1
1,0.931870,10.000000,0.633431,4.418437,-2.718769,18.416840,-8.941017,-766.569100,3.592588,1.069639,0,0,1
1,0.931870,10.000000,0.683533,5.523447,-3.278774,18.416840,-9.529618,-764.273900,2.492194,0.539948,1,1,1
0,0.884453,10.000000,0.066574,-5.943486,0.875331,17.608570,-2.274025,788.326100,14.472010,12.220110,0,0,1
0,0.884453,10.000000,0.116760,-5.239143,0.772598,17.608570,-2.666425,786.751800,13.766170,11.517440,0,0,1
0,0.884453,10.000000,0.183083,-3.830457,0.520044,17.608570,-3.451225,783.612500,12.343030,10.100610,0,0,1
0,0.884453,10.000000,0.233101,-3.126114,0.370223,17.608570,-3.843625,782.047600,11.625350,9.385993,0,0,1
0,0.884453,10.000000,0.283218,-2.069600,0.116061,17.608570,-4.432224,779.706100,10.540720,8.305682,0,0,1
0,0.884453,10.000000,0.333595,-1.365258,-0.073000,17.608570,-4.824624,778.148900,9.812001,7.579556,0,0,1
0,0.884453,10.000000,0.400116,0.043428,-0.498209,17.608570,-5.609424,775.044000,8.340624,6.112119,0,0,1
0,0.884453,10.000000,0.466843,1.099942,-0.858319,17.608570,-6.198023,772.723400,7.224791,4.997430,0,0,1
0,0.884453,10.000000,0.533096,2.156456,-1.253744,17.608570,-6.786623,770.409900,6.098887,3.869910,0,0,1
0,0.884453,10.000000,0.600365,3.565141,-1.835913,17.608570,-7.571423,767.335700,4.585092,2.345674,0,0,1
0,0.884453,10.000000,0.666748,4.621655,-2.313742,17.608570,-8.160023,765.038200,3.447341,1.187098,0,0,1
0,0.884453,10.000000,0.717217,5.325998,-2.651915,17.608570,-8.552423,763.510300,2.696562,0.413086,0,0,1
0,0.884453,10.000000,0.750023,6.030341,-3.005784,17.608570,-8.944824,761.985500,1.969667,0.401368,1,1,1
1,1.089865,10.000000,0.066353,-5.272379,0.723900,21.595280,-3.745555,-787.538600,13.784900,11.534370,0,0,1
1,1.089865,10.000000,0.116432,-4.408568,0.562306,21.595280,-4.137955,-785.965800,12.909790,10.662430,0,0,1
1,1.089865,10.000000,0.166618,-3.112852,0.290484,21.595280,-4.726554,-783.612500,11.589770,9.347326,0,0,1
1,1.089865,10.000000,0.233086,-1.817135,-0.016653,21.595280,-5.315154,-781.266300,10.260430,8.023066,0,0,1
1,1.089865,10.000000,0.283600,-0.521419,-0.359106,21.595280,-5.903754,-778.927100,8.921261,6.689073,0,0,1
1,1.089865,10.000000,0.349983,0.774297,-0.736875,21.595280,-6.492353,-776.594900,7.571824,5.344846,0,0,1
1,1.089865,10.000000,0.400452,1.638108,-1.008341,21.595280,-6.884753,-775.044000,6.666361,4.442839,0,0,1
1,1.089865,10.000000,0.466690,3.365730,-1.598361,21.595280,-7.669553,-771.951500,4.841596,2.625099,0,0,1
1,1.089865,10.000000,0.516731,4.229541,-1.916915,21.595280,-8.061953,-770.409900,3.922937,1.711022,0,0,1
1,1.089865,10.000000,0.583244,5.957162,-2.601111,21.595280,-8.846754,-767.335700,2.081417,0.266613,1,1,1
0,0.910680,10.000000,0.066422,-5.641300,0.434414,16.983760,-7.364130,787.538600,14.066990,11.805670,0,0,0
0,0.910680,10.000000,0.133148,-4.622275,-0.030978,16.983760,-7.952729,785.180600,12.966760,10.700460,0,0,0
0,0.910680,10.000000,0.199547,-3.603251,-0.531685,16.983760,-8.541330,782.829700,11.862880,9.590540,0,0,0
0,0.910680,10.000000,0.249626,-2.584226,-1.067709,16.983760,-9.129931,780.485800,10.759160,8.480330,0,0,0
0,0.910680,10.000000,0.316475,-1.565201,-1.639049,16.983760,-9.718533,778.148900,9.661535,7.377396,0,0,0
0,0.910680,10.000000,0.366531,-0.546176,-2.245705,16.983760,-10.307130,775.819100,8.579399,6.295196,0,0,0
0,0.910680,10.000000,0.432953,0.472849,-2.887676,16.983760,-10.895730,773.496200,7.527989,5.258809,0,0,0
0,0.910680,10.000000,0.483009,1.472925,-3.175618,16.036300,7.464818,162.548800,6.529438,4.278891,0,0,0
0,0.910680,10.000000,0.533096,2.114376,-2.888798,16.036300,7.072418,162.224200,5.886674,3.618268,0,0,0
0,0.910680,10.000000,0.583305,3.076554,-2.487997,16.036300,6.483819,161.738400,4.949997,2.664972,0,0,0
0,0.910680,10.000000,0.650276,4.038732,-2.122511,16.036300,5.895219,161.254200,4.057294,1.800076,0,0,0
0,0.910680,10.000000,0.716270,5.000909,-1.792342,16.036300,5.306619,160.771400,3.233107,1.195417,0,0,0
0,0.910680,10.000000,0.766289,5.963087,-1.497489,16.036300,4.718019,160.290000,2.531117,1.264261,0,1,0
0,0.822077,10.000000,0.050056,-6.026077,0.812115,16.212390,-3.324064,788.326100,14.534890,12.280600,0,0,1
0,0.822077,10.000000,0.116478,-5.053333,0.589127,16.212390,-3.912663,785.965800,13.537780,11.285140,0,0,1
0,0.822077,10.000000,0.166534,-4.080590,0.330824,16.212390,-4.501263,783.612500,12.531360,10.279560,0,0,1
0,0.822077,10.000000,0.216621,-3.432095,0.139001,16.212390,-4.893663,782.047600,11.855220,9.603385,0,0,1
0,0.822077,10.000000,0.266830,-2.459352,-0.178163,16.212390,-5.482263,779.706100,10.833320,8.580307,0,0,1
0,0.822077,10.000000,0.333801,-1.486609,-0.530642,16.212390,-6.070862,777.371500,9.802728,7.546834,0,0,1
0,0.822077,10.000000,0.399796,-0.513866,-0.918438,16.212390,-6.659462,775.044000,8.764635,6.503749,0,0,1
0,0.822077,10.000000,0.449814,0.458877,-1.341549,16.212390,-7.248062,772.723400,7.721334,5.453074,0,0,1
0,0.822077,10.000000,0.516380,1.431620,-1.799977,16.212390,-7.836661,770.409900,6.677101,4.399561,0,0,1
0,0.822077,10.000000,0.566673,2.404363,-2.293720,16.212390,-8.425262,768.103100,5.640034,3.355035,0,0,1
0,0.822077,10.000000,0.633575,3.377105,-2.822780,16.212390,-9.013864,765.803200,4.626290,2.353934,0,0,1
0,0.822077,10.000000,0.699852,4.345525,-3.290843,15.420190,6.241602,238.370700,3.666030,1.489646,0,0,1
0,0.822077,10.000000,0.750061,5.270736,-2.939891,15.420190,5.653002,237.657000,2.729926,0.500498,0,0,1
0,0.822077,10.000000,0.799957,5.887543,-2.725543,15.420190,5.260602,237.182300,2.130212,0.158619,1,1,1
0,0.780663,10.000000,0.050003,-6.060890,0.781999,15.289830,-3.750061,788.326100,14.560640,12.305270,0,0,0
0,0.780663,10.000000,0.100349,-5.449297,0.620224,15.289830,-4.142461,786.751800,13.928020,11.672980,0,0,0
0,0.780663,10.000000,0.166763,-4.531907,0.348133,15.289830,-4.731061,784.396100,12.971460,10.716100,0,0,0
0,0.780663,10.000000,0.216888,-3.614517,0.040725,15.289830,-5.319660,782.047600,12.005960,9.749084,0,0,0
0,0.780663,10.000000,0.266922,-3.002924,-0.183833,15.289830,-5.712060,780.485800,11.357600,9.098938,0,0,0
0,0.780663,10.000000,0.317131,-2.085534,-0.550101,15.289830,-6.300660,778.148900,10.378830,8.116139,0,0,0
0,0.780663,10.000000,0.383408,-1.168145,-0.951684,15.289830,-6.889259,775.819100,9.394172,7.125779,0,0,0
0,0.780663,10.000000,0.433617,-0.250755,-1.388583,15.289830,-7.477859,773.496200,8.406642,6.131132,0,0,0
0,0.780663,10.000000,0.500160,0.666635,-1.860799,15.289830,-8.066459,771.180300,7.421322,5.138721,0,0,0
0,0.780663,10.000000,0.550476,1.584024,-2.368330,15.289830,-8.655060,768.871200,6.446996,4.162188,0,0,0
0,0.780663,10.000000,0.616684,2.501414,-2.911177,15.289830,-9.243661,766.569100,5.499303,3.232705,0,0,0
0,0.780663,10.000000,0.667511,3.113007,-3.292696,15.289830,-9.636062,765.038200,4.895750,2.674312,0,0,0
0,0.780663,10.000000,0.733498,4.274770,-2.864508,14.478670,5.802371,225.888700,3.727693,1.460132,0,0,0
0,0.780663,10.000000,0.811874,5.433063,-2.439559,14.478670,5.017571,224.987400,2.627406,0.422126,1,0,0
0,0.780663,10.000000,0.852448,6.012209,-2.250628,14.478670,4.625171,224.538100,2.124352,0.565121,1,1,0
1,1.061658,10.000000,0.050148,-5.732810,0.845017,21.119850,-2.779257,-788.326100,14.260930,12.075320,0,0,1
1,1.061658,10.000000,0.100212,-4.888017,0.722074,21.119850,-3.171656,-786.751800,13.414720,11.232910,0,0,1
1,1.061658,10.000000,0.166496,-3.620826,0.508231,21.119850,-3.760256,-784.396100,12.138830,9.963253,0,0,1
1,1.061658,10.000000,0.216866,-2.353636,0.259072,21.119850,-4.348856,-782.047600,10.854460,8.685884,0,0,1
1,1.061658,10.000000,0.283310,-1.086445,-0.025403,21.119850,-4.937456,-779.706100,9.560946,7.400367,0,0,1
1,1.061658,10.000000,0.333427,0.180746,-0.345195,21.119850,-5.526055,-777.371500,8.257647,6.106497,0,0,1
1,1.061658,10.000000,0.399826,1.447936,-0.700302,21.119850,-6.114655,-775.044000,6.943929,4.804575,0,0,1
1,1.061658,10.000000,0.449928,2.715127,-1.090725,21.119850,-6.703255,-772.723400,5.619183,3.496367,0,0,1
1,1.061658,10.000000,0.499954,3.559921,-1.370627,21.119850,-7.095654,-771.180300,4.729605,2.623823,0,0,1
1,1.061658,10.000000,0.550140,4.827111,-1.819910,21.119850,-7.684254,-768.871200,3.385238,1.337649,0,0,1
1,1.061658,10.000000,0.616356,6.094301,-2.304509,21.119850,-8.272855,-766.569100,2.028644,0.526699,1,1,1
1,0.953058,10.000000,0.066605,-5.891826,0.693738,18.469570,-5.300567,-788.326100,14.374510,12.183760,0,0,1
1,0.953058,10.000000,0.133148,-4.414260,0.230453,18.469570,-6.085366,-785.180600,12.827690,10.635560,0,0,1
1,0.953058,10.000000,0.183434,-3.675477,-0.024734,18.469570,-6.477766,-783.612500,12.048610,9.854977,0,0,1
1,0.953058,10.000000,0.249931,-2.197912,-0.582195,18.469570,-7.262566,-780.485800,10.480610,8.282010,0,0,1
1,0.953058,10.000000,0.316147,-1.089739,-1.041492,18.469570,-7.851165,-778.148900,9.298339,7.094131,0,0,1
1,0.953058,10.000000,0.366341,-0.350956,-1.367311,18.469570,-8.243566,-776.594900,8.509062,6.300370,0,0,1
1,0.953058,10.000000,0.416657,0.757217,-1.885468,18.469570,-8.832167,-774.269700,7.328034,5.112759,0,0,1
1,0.953058,10.000000,0.483025,1.865391,-2.438942,18.469570,-9.420768,-771.951500,6.160213,3.944175,0,0,1
1,0.953058,10.000000,0.533386,2.973565,-3.027732,18.469570,-10.009370,-769.640100,5.026512,2.839112,0,0,1
1,0.953058,10.000000,0.599854,4.055994,-3.126013,17.611420,6.564950,-1335.590000,3.946019,1.784320,0,0,1
1,0.953058,10.000000,0.666199,5.112678,-2.755660,17.611420,5.976351,-1331.591000,2.897642,0.685560,0,0,1
1,0.953058,10.000000,0.699722,5.817134,-2.528378,17.611420,5.583951,-1328.932000,2.233233,0.212480,1,1,1
0,0.784044,10.000000,0.050194,-6.394953,0.757536,14.654030,-5.973544,789.114500,14.877290,12.684730,0,0,0
0,0.784044,10.000000,0.100510,-5.515712,0.375580,14.654030,-6.562143,786.751800,13.930870,11.734920,0,0,0
0,0.784044,10.000000,0.166878,-4.636471,-0.041693,14.654030,-7.150743,784.396100,12.978130,10.777770,0,0,0
0,0.784044,10.000000,0.217239,-3.757230,-0.494281,14.654030,-7.739343,782.047600,12.021280,9.815640,0,0,0
0,0.784044,10.000000,0.283707,-2.877989,-0.982185,14.654030,-8.327943,779.706100,11.063550,8.852329,0,0,0
0,0.784044,10.000000,0.350052,-1.998748,-1.505406,14.654030,-8.916544,777.371500,10.109840,7.893949,0,0,0
0,0.784044,10.000000,0.400360,-1.119507,-2.063942,14.654030,-9.505145,775.044000,9.167421,6.950523,0,0,0
0,0.784044,10.000000,0.450447,-0.533346,-2.455920,14.654030,-9.897546,773.496200,8.550673,6.337775,0,0,0
0,0.784044,10.000000,0.516884,0.638976,-3.286963,14.654030,-10.682350,770.409900,7.366615,5.187997,0,0,0
0,0.784044,10.000000,0.567184,1.193180,-3.077050,13.756550,6.874856,174.539600,6.807256,4.617198,0,0,0
0,0.784044,10.000000,0.633705,2.293704,-2.566301,13.756550,6.090057,173.843100,5.722754,3.508658,0,0,0
0,0.784044,10.000000,0.700592,3.119096,-2.224442,13.756550,5.501457,173.322600,4.942137,2.728121,0,0,0
0,0.784044,10.000000,0.766975,3.944488,-1.917899,13.756550,4.912858,172.803700,4.197394,2.027702,0,0,0
0,0.784044,10.000000,0.833832,5.045011,-1.564110,13.756550,4.128058,172.114200,3.285383,1.396352,0,0,0
0,0.784044,10.000000,0.900421,5.870403,-1.339971,13.756550,3.539458,171.598800,2.700163,1.401897,0,1,0
1,0.942696,10.000000,0.066696,-5.918475,0.644803,18.025440,-6.116151,-788.326100,14.387790,12.195660,0,0,0
1,0.942696,10.000000,0.116783,-4.836949,0.254290,18.025440,-6.704751,-785.965800,13.243020,11.048490,0,0,0
1,0.942696,10.000000,0.167046,-4.115932,-0.025672,18.025440,-7.097151,-784.396100,12.475670,10.278850,0,0,0
1,0.942696,10.000000,0.233299,-3.034406,-0.475045,18.025440,-7.685750,-782.047600,11.319610,9.118249,0,0,0
1,0.942696,10.000000,0.299927,-1.592372,-1.129144,18.025440,-8.470551,-778.927100,9.773111,7.563949,0,0,0
1,0.942696,10.000000,0.350296,-0.871355,-1.479738,18.025440,-8.862952,-777.371500,9.000674,6.787440,0,0,0
1,0.942696,10.000000,0.400391,0.210171,-2.035059,18.025440,-9.451553,-775.044000,7.849366,5.632179,0,0,0
1,0.942696,10.000000,0.466774,1.291697,-2.625696,18.025440,-10.040150,-772.723400,6.718738,4.507812,0,0,0
1,0.942696,10.000000,0.533630,2.722726,-3.238198,17.132380,7.036222,-1361.635000,5.282647,3.115425,0,0,0
