spinType,speed,spinAmount,timeSinceRelease,ballPosX,ballPosY,ballVelX,ballVelY,ballAngularVel,distanceToStumps,distanceToPad,hitPad, reachedPad, willHitStumps
1,0.983688,10.000000,0.683415,6.220445,-3.304535,18.648850,6.277717,-1292.452000,1.805425,0.629597,1,1,1
1,0.979073,10.000000,0.066646,-5.850660,0.732777,19.155670,-4.649918,-788.326100,14.344840,12.293100,0,0,1
1,0.979073,10.000000,0.116691,-4.701320,0.430238,19.155670,-5.238518,-785.965800,13.156370,11.105160,0,0,1
1,0.979073,10.000000,0.183305,-3.551980,0.092383,19.155670,-5.827117,-783.612500,11.958720,9.907197,0,0,1
1,0.979073,10.000000,0.233346,-2.785754,-0.152474,19.155670,-6.219517,-782.047600,11.155310,9.102962,0,0,1
1,0.979073,10.000000,0.300078,-1.253301,-0.689275,19.155670,-7.004317,-778.927100,9.537455,7.481555,0,0,1
1,0.979073,10.000000,0.350100,-0.487075,-0.981219,19.155670,-7.396717,-777.371500,8.723870,6.665028,0,0,1
1,0.979073,10.000000,0.400303,0.662265,-1.448566,19.155670,-7.985316,-775.044000,7.499954,5.435104,0,0,1
1,0.979073,10.000000,0.466970,1.811604,-1.951229,19.155670,-8.573917,-772.723400,6.276637,4.204752,0,0,1
1,0.979073,10.000000,0.533633,2.960944,-2.489208,19.155670,-9.162519,-770.409900,5.064879,2.991299,0,0,1
1,0.979073,10.000000,0.599757,4.493397,-3.261449,19.155670,-9.947320,-767.335700,3.516336,1.539325,0,0,1
1,0.979073,10.000000,0.650290,5.232197,-3.112745,18.318830,6.397089,-1319.978000,2.770098,0.801467,0,0,1
1,0.979073,10.000000,0.683199,5.964950,-2.868633,18.318830,6.004689,-1317.342000,2.039286,0.130716,1,1,1
1,0.919616,10.000000,0.050022,-6.294924,0.778201,17.626910,-5.643078,-789.114500,14.785790,12.732360,0,0,0
1,0.919616,10.000000,0.100225,-5.237309,0.416072,17.626910,-6.231678,-786.751800,13.670990,11.615990,0,0,0
1,0.919616,10.000000,0.166892,-4.179695,0.018628,17.626910,-6.820278,-784.396100,12.548190,10.490610,0,0,0
1,0.919616,10.000000,0.233555,-3.122081,-0.414133,17.626910,-7.408877,-782.047600,11.418730,9.357455,0,0,0
1,0.919616,10.000000,0.299679,-1.711928,-1.046082,17.626910,-8.193677,-778.927100,9.906530,7.838849,0,0,0
1,0.919616,10.000000,0.350212,-1.006852,-1.385601,17.626910,-8.586078,-777.371500,9.150392,7.079331,0,0,0
1,0.919616,10.000000,0.416545,0.403300,-2.111727,17.626910,-9.370879,-774.269700,7.648456,5.573933,0,0,0
1,0.919616,10.000000,0.466795,1.108376,-2.498334,17.626910,-9.763280,-772.723400,6.909859,4.839373,0,0,0
1,0.919616,10.000000,0.516871,2.165990,-3.107675,17.626910,-10.351880,-770.409900,5.835003,3.793580,0,0,0
1,0.919616,10.000000,0.566890,2.854668,-3.195705,16.740510,6.983784,-1356.455000,5.149053,3.120497,0,0,0
1,0.919616,10.000000,0.633173,3.859098,-2.800222,16.740510,6.395184,-1352.393000,4.145719,2.083483,0,0,0
1,0.919616,10.000000,0.683463,4.863527,-2.440055,16.740510,5.806584,-1348.344000,3.186063,1.119128,0,0,0
1,0.919616,10.000000,0.733528,5.533147,-2.219563,16.740510,5.414185,-1345.651000,2.587363,0.661649,0,0,0
1,0.919616,10.000000,0.766814,6.202766,-2.014768,16.740510,5.021785,-1342.964000,2.049568,0.770786,1,1,0
1,1.099512,10.000000,0.050295,-6.151701,0.755629,21.207470,-6.207380,-789.114500,14.641560,12.588490,0,0,1
1,1.099512,10.000000,0.116590,-4.879252,0.359642,21.207470,-6.795979,-786.751800,13.310230,11.256160,0,0,1
1,1.099512,10.000000,0.167075,-3.606804,-0.071660,21.207470,-7.384579,-784.396100,11.970510,9.914342,0,0,1
1,1.099512,10.000000,0.233458,-2.334356,-0.538279,21.207470,-7.973179,-782.047600,10.623510,8.563929,0,0,1
1,1.099512,10.000000,0.283546,-1.061908,-1.040213,21.207470,-8.561780,-779.706100,9.271405,7.206938,0,0,1
1,1.099512,10.000000,0.350219,0.210539,-1.577464,21.207470,-9.150381,-777.371500,7.918289,5.847890,0,0,1
1,1.099512,10.000000,0.400383,1.482987,-2.150031,21.207470,-9.738982,-775.044000,6.572206,4.497586,0,0,1
1,1.099512,10.000000,0.466848,2.755435,-2.757914,21.207470,-10.327580,-772.723400,5.250149,3.186326,0,0,1
1,1.099512,10.000000,0.516874,3.603734,-3.182789,21.207470,-10.719980,-771.180300,4.400065,2.379538,0,0,1
1,1.099512,10.000000,0.583659,5.240820,-2.879584,20.306890,6.506919,-1363.300000,2.761806,0.714655,0,0,1
1,1.099512,10.000000,0.650212,6.459233,-2.512713,20.306890,5.918320,-1359.218000,1.615986,0.412722,1,1,1
