impactPosX,impactPosY,impactVelX,impactVelY,impactAngularVel,spinDirection,spinMagnitude,distanceToStumps,willHitStumps
5.577015,-2.257149,15.905220,4.941399,201.965300,0,10.000000,2.534302,0
5.350813,-2.373400,19.839750,6.415244,-1402.309000,1,10.000000,2.722282,0
5.442920,-2.102138,14.929060,4.744810,201.036100,0,10.000000,2.710132,0
5.545573,-1.891633,14.712470,4.244246,194.638700,0,10.000000,2.693082,0
5.540039,-2.055490,15.880000,4.738184,187.339100,0,10.000000,2.635054,0
5.547637,-2.115102,16.784460,5.082667,175.936700,0,10.000000,2.607130,0
5.543019,-1.886608,16.324590,5.063177,161.056000,0,10.000000,2.697480,0
5.509442,-2.469633,17.690380,5.763085,-1344.706000,1,10.000000,2.546403,0
5.465518,-2.016405,18.790630,5.965409,-1410.446000,1,10.000000,2.718650,0
5.443287,-2.131500,19.360920,6.168404,-1412.424000,1,10.000000,2.700198,0
5.437658,-2.083193,15.733780,4.931750,186.984500,0,10.000000,2.721421,0
5.496256,-2.300904,15.798960,4.883827,206.765800,0,10.000000,2.599514,0
5.715364,-2.151244,16.546110,4.933044,-1336.333000,1,10.000000,2.437201,0
5.410836,-2.796380,19.913350,6.239036,-1355.931000,1,10.000000,2.597158,1
5.696930,-2.126695,15.247930,4.714380,203.571000,0,10.000000,2.463086,0
5.556802,-2.065250,18.348250,5.746006,-1391.387000,1,10.000000,2.615908,0
5.406775,-2.442821,18.096900,5.654621,-1352.221000,1,10.000000,2.652407,0
5.441465,-2.806608,19.950370,6.502556,-1362.167000,1,10.000000,2.565834,1
5.543986,-2.323027,16.755560,5.270483,-1333.657000,1,10.000000,2.547606,0
5.955191,-1.878713,18.973940,5.587188,-1409.574000,1,10.000000,2.332065,0
6.073613,-1.973357,16.582180,4.845870,179.075700,0,10.000000,2.182880,0
5.957602,-2.204484,17.837660,5.536882,-1356.655000,1,10.000000,2.191857,0
6.088987,-2.245495,19.142810,5.708347,-1372.494000,1,10.000000,2.054568,0
5.826305,-2.250179,16.671970,5.280569,-1333.737000,1,10.000000,2.299387,0
6.114886,-2.377327,19.781490,5.876947,-1371.561000,1,10.000000,1.985290,1
6.006480,-1.913191,16.950890,5.027253,-1359.926000,1,10.000000,2.270523,0
6.008204,-2.319453,19.008150,5.841540,-1367.838000,1,10.000000,2.104851,0
6.044710,-2.069311,17.974120,5.489503,-1368.471000,1,10.000000,2.165489,0
5.859198,-2.086146,15.450950,4.765103,199.345800,0,10.000000,2.327695,0
5.272875,-2.495412,16.834040,5.629990,-1332.811000,1,10.000000,2.773413,0
5.516126,-2.140511,16.729000,5.281182,-1350.338000,1,10.000000,2.628375,0
5.488245,-2.242043,19.433440,5.990108,-1397.543000,1,10.000000,2.623626,0
5.396347,-1.932880,19.307660,6.039714,-1433.101000,1,10.000000,2.813851,0
5.316286,-2.022505,17.983830,5.810771,-1396.787000,1,10.000000,2.856189,0
5.591368,-2.038215,17.847990,5.654850,-1383.022000,1,10.000000,2.593557,0
5.394904,-2.313023,16.548500,5.284379,190.678200,0,10.000000,2.694153,0
5.315042,-2.035507,14.026840,4.445780,208.634200,0,10.000000,2.852937,0
5.285071,-2.185777,14.728390,4.639627,209.797900,0,10.000000,2.834395,0
5.413603,-2.701360,19.917960,6.397404,-1369.202000,1,10.000000,2.603581,1
5.572297,-1.881028,16.829950,5.182958,-1373.645000,1,10.000000,2.673171,0
5.503048,-2.004914,15.831320,4.804733,181.801300,0,10.000000,2.687930,0
5.536668,-1.930413,15.875560,4.902760,173.643800,0,10.000000,2.685521,0
5.458188,-2.248542,16.174510,5.282782,190.049500,0,10.000000,2.650565,0
5.528218,-1.824102,15.468450,4.506355,174.389500,0,10.000000,2.737232,0
5.549920,-2.567881,18.301030,5.720194,-1341.883000,1,10.000000,2.487894,1
5.222266,-2.339579,18.386770,5.935929,-1376.489000,1,10.000000,2.855164,0
6.406487,-1.998075,16.146800,4.640486,193.948800,0,10.000000,1.882322,0
6.354542,-1.854685,16.527840,4.467144,177.645800,0,10.000000,2.004814,0
6.090430,-2.380123,18.557630,5.637639,-1350.038000,1,10.000000,2.007662,1
6.248680,-2.240065,20.002690,5.848621,-1384.967000,1,10.000000,1.909090,0
6.148678,-2.230702,17.108570,5.301012,190.651300,0,10.000000,2.004797,0
5.862828,-2.150263,16.281290,5.082039,190.238400,0,10.000000,2.299904,0
5.650675,-2.332011,16.903740,5.258006,192.879600,0,10.000000,2.442445,0
5.842821,-2.045762,17.194440,5.178973,-1357.581000,1,10.000000,2.358812,0
5.786383,-2.078461,18.696160,5.726089,-1388.920000,1,10.000000,2.397777,0
5.915001,-2.537390,20.084150,6.265631,-1373.228000,1,10.000000,2.135703,1
5.924878,-1.945883,15.966200,4.566046,185.151700,0,10.000000,2.327508,0
5.846300,-1.878828,18.245270,5.441735,-1396.705000,1,10.000000,2.428055,0
6.099993,-2.426805,18.558790,5.826453,-1332.125000,1,10.000000,1.984586,1
6.249324,-2.435165,19.978900,6.039490,-1369.352000,1,10.000000,1.839539,1
6.239123,-1.931696,16.810920,4.679571,176.474500,0,10.000000,2.059602,0
5.961760,-1.979168,16.002280,4.747492,185.804100,0,10.000000,2.279588,0
5.763642,-2.388637,19.221210,6.103971,-1373.491000,1,10.000000,2.318418,0
5.923664,-2.108373,15.531530,4.737319,201.660200,0,10.000000,2.259683,0
6.129704,-1.844310,17.614920,5.018133,-1375.643000,1,10.000000,2.198550,0
6.116451,-1.917798,16.638430,4.919359,-1350.186000,1,10.000000,2.172307,0
6.079052,-2.111149,19.737640,6.050053,-1401.780000,1,10.000000,2.116624,0
5.932244,-2.113739,15.542260,4.730612,202.218900,0,10.000000,2.249683,0
5.957291,-2.343722,17.837210,5.337970,-1340.053000,1,10.000000,2.145545,1
6.110397,-2.158868,16.618970,4.832179,195.278700,0,10.000000,2.068357,0
5.918939,-2.122606,16.809400,5.207981,-1343.473000,1,10.000000,2.258459,0
6.243291,-1.930717,18.818130,5.584421,-1392.880000,1,10.000000,2.056549,0
6.134626,-2.344501,19.812340,5.928236,-1375.846000,1,10.000000,1.977195,1
5.924929,-1.926515,15.165680,4.423152,195.512100,0,10.000000,2.336298,0
6.079051,-1.843217,14.987310,4.225317,195.452500,0,10.000000,2.242363,0
5.847762,-2.118623,17.692770,5.419055,-1362.598000,1,10.000000,2.325716,0
6.012628,-2.004442,16.491120,5.032291,182.881900,0,10.000000,2.222787,0
5.888434,-2.444526,18.247720,5.800008,-1347.794000,1,10.000000,2.183406,1
5.963180,-2.294945,17.337770,5.309488,-1336.913000,1,10.000000,2.155398,0
6.162202,-1.938417,16.270460,4.575617,184.356000,0,10.000000,2.122371,0
6.345033,-2.076375,16.069980,4.542613,202.093400,0,10.000000,1.895257,0
6.290446,-1.921975,18.336740,5.468746,-1382.481000,1,10.000000,2.021067,0
6.381289,-2.043410,18.454990,5.526818,-1354.364000,1,10.000000,1.880237,0
6.443740,-1.894941,15.411080,4.387432,197.723200,0,10.000000,1.908691,0
6.283847,-1.965119,16.858690,4.857092,177.444100,0,10.000000,2.004036,0
6.171071,-2.120337,19.278950,5.662542,-1384.428000,1,10.000000,2.029480,0
6.071731,-2.013813,17.512370,5.223347,-1361.277000,1,10.000000,2.165823,0
6.056272,-2.239859,17.467070,5.385996,-1343.298000,1,10.000000,2.087078,0
5.951613,-1.983966,16.421550,4.832294,-1342.941000,1,10.000000,2.286529,0
5.783381,-2.185438,18.679780,5.799345,-1380.089000,1,10.000000,2.361548,0
5.798631,-2.485630,18.677860,5.844816,-1352.306000,1,10.000000,2.260664,1
5.818434,-2.552762,19.305640,5.855742,-1353.985000,1,10.000000,2.226938,1
5.917354,-1.972506,16.376400,4.847858,-1344.221000,1,10.000000,2.322317,0
5.931225,-2.148518,18.347790,5.492641,-1369.497000,1,10.000000,2.237152,0
5.932301,-2.349722,18.325090,5.682346,-1353.773000,1,10.000000,2.167542,0
5.982921,-2.168518,19.587440,5.960413,-1394.298000,1,10.000000,2.181735,0
6.126444,-2.248501,17.089820,5.037852,194.684200,0,10.000000,2.018654,0
6.105549,-2.120965,16.174920,4.798835,197.316600,0,10.000000,2.088456,0
6.168687,-2.073398,17.635310,5.374669,-1340.133000,1,10.000000,2.052389,0
6.049657,-2.356491,19.070960,5.785422,-1363.149000,1,10.000000,2.053762,1
6.156133,-1.926708,15.447670,4.422923,195.531000,0,10.000000,2.133495,0
6.233992,-1.976128,19.375000,5.881698,-1394.828000,1,10.000000,2.041347,0
5.675270,-2.102867,17.971380,5.559773,-1375.094000,1,10.000000,2.491830,0
5.817775,-2.357650,17.135820,5.222397,195.851700,0,10.000000,2.274801,0
5.885923,-2.224340,18.269260,5.619174,-1364.287000,1,10.000000,2.251881,0
5.584847,-2.536701,18.353950,5.767437,-1345.834000,1,10.000000,2.459189,1
5.708929,-2.335015,16.513350,5.165926,199.802800,0,10.000000,2.385626,0
5.824879,-1.912643,15.431190,4.520649,188.892400,0,10.000000,2.431768,0
5.592054,-2.677198,19.563280,6.040133,-1354.350000,1,10.000000,2.429486,1
5.639635,-2.387449,19.665600,5.995770,-1382.254000,1,10.000000,2.438553,0
5.599402,-2.456299,18.963400,6.006467,-1366.590000,1,10.000000,2.461398,0
5.656036,-2.193087,17.931190,5.665133,-1368.123000,1,10.000000,2.478967,0
6.155881,-1.925131,16.701390,4.688210,-1346.693000,1,10.000000,2.134506,0
5.830118,-2.361092,17.152970,5.217616,-1329.245000,1,10.000000,2.261989,0
5.965170,-1.985165,15.595150,4.656625,192.605900,0,10.000000,2.273856,0
5.909207,-1.905003,15.536530,4.530215,187.370500,0,10.000000,2.360176,0
5.781620,-2.152551,19.272900,5.985362,-1396.381000,1,10.000000,2.374738,0
6.086753,-1.878877,17.070300,4.854887,-1361.310000,1,10.000000,2.217528,0
6.007676,-2.223843,17.921220,5.268741,-1350.064000,1,10.000000,2.138171,0
6.090858,-2.099943,19.157420,5.693443,-1387.004000,1,10.000000,2.110669,0
5.785776,-2.622876,19.241460,6.009221,-1350.996000,1,10.000000,2.246110,1
5.866166,-2.386131,20.030970,5.997897,-1382.432000,1,10.000000,2.220379,1
5.740664,-2.315758,16.556240,5.191949,197.630900,0,10.000000,2.360675,0
5.984516,-2.416904,18.401870,5.583549,-1345.518000,1,10.000000,2.098136,1
5.949141,-1.940835,14.447300,4.262709,207.334300,0,10.000000,2.308215,0
6.081524,-1.855828,16.167030,4.681499,175.553700,0,10.000000,2.233759,0
5.909707,-2.242281,17.263510,5.382631,-1343.018000,1,10.000000,2.223390,0
5.883646,-2.127591,17.239450,5.299126,-1351.835000,1,10.000000,2.289116,0
6.000460,-2.057509,16.474310,4.965546,184.169500,0,10.000000,2.210532,0
5.899670,-1.937187,15.933880,4.577194,184.224900,0,10.000000,2.353924,0
5.806631,-2.431501,18.702740,5.671772,-1353.654000,1,10.000000,2.265846,1
5.724115,-2.656019,19.763300,6.349639,-1354.956000,1,10.000000,2.301733,1
5.826962,-2.410492,19.318970,6.078040,-1372.576000,1,10.000000,2.251580,1
5.956795,-1.874371,15.215630,4.265666,192.859800,0,10.000000,2.332752,0
5.850542,-2.102940,17.696740,5.441460,-1364.465000,1,10.000000,2.329138,0
5.882284,-1.992491,16.771680,5.147577,-1354.203000,1,10.000000,2.345165,0
5.775063,-2.268771,19.884030,6.187186,-1398.247000,1,10.000000,2.342017,0
5.297939,-2.310501,15.525670,5.118257,203.020400,0,10.000000,2.788646,0
5.450567,-2.006967,15.762270,4.802029,182.026200,0,10.000000,2.736005,0
5.184176,-2.830740,19.521560,6.462333,-1358.793000,1,10.000000,2.820906,1
5.270006,-2.267515,15.932460,5.012158,196.826500,0,10.000000,2.826553,0
5.339713,-2.107089,16.495680,5.093797,-1350.486000,1,10.000000,2.806139,0
5.327517,-2.426014,17.976800,5.680083,-1354.348000,1,10.000000,2.733428,0
5.153755,-2.461834,17.180160,5.517477,-1339.998000,1,10.000000,2.896677,0
5.222160,-2.600210,18.360810,6.044637,-1353.961000,1,10.000000,2.806462,1
5.374225,-2.148780,16.073300,5.172611,183.447800,0,10.000000,2.760302,0
5.300085,-2.510229,19.755200,6.187196,-1383.237000,1,10.000000,2.743979,0
5.229084,-2.346547,16.784430,5.583669,182.255800,0,10.000000,2.846924,0
5.401348,-2.269580,18.666590,6.045302,-1385.627000,1,10.000000,2.699353,0
5.138202,-2.315144,16.655910,5.616407,177.315900,0,10.000000,2.942604,0
5.257048,-2.253818,15.484210,4.945782,201.599900,0,10.000000,2.842635,0
5.319889,-1.938788,16.479390,5.102735,158.526100,0,10.000000,2.882562,0
5.513982,-1.841113,18.877480,6.016739,-1430.421000,1,10.000000,2.742864,0
5.509635,-2.281080,15.816560,4.909911,204.590900,0,10.000000,2.592058,0
5.439925,-1.964942,17.636710,5.534088,-1388.688000,1,10.000000,2.761400,0
5.405296,-2.469892,17.036170,5.407463,196.977700,0,10.000000,2.648302,0
5.262087,-2.388682,16.351450,5.431087,194.241200,0,10.000000,2.805330,0
5.409135,-2.507628,18.666110,5.926265,-1359.883000,1,10.000000,2.637236,0
5.513984,-2.550178,18.246580,5.747018,-1344.126000,1,10.000000,2.526384,1
5.442751,-1.917355,16.650030,5.132503,-1369.446000,1,10.000000,2.776984,0
5.470901,-2.745428,19.354290,6.201602,-1352.027000,1,10.000000,2.541878,1
5.450689,-2.504818,20.006210,6.196214,-1383.992000,1,10.000000,2.596958,1
5.361912,-2.224632,16.056670,5.070107,191.994600,0,10.000000,2.749674,0
5.347580,-2.354288,16.953710,5.572611,-1343.841000,1,10.000000,2.729885,0
6.153046,-2.547163,19.828470,5.864493,-1354.716000,1,10.000000,1.901658,1
6.110756,-1.894131,18.091140,5.286537,-1383.027000,1,10.000000,2.189107,0
5.923341,-2.069562,15.531130,4.785832,197.619000,0,10.000000,2.275572,0
6.043693,-2.236466,16.519280,4.968613,199.696200,0,10.000000,2.100029,0
5.879975,-2.144086,16.756750,5.178954,-1341.052000,1,10.000000,2.286284,0
6.106646,-2.198164,18.062600,5.305426,-1353.123000,1,10.000000,2.056145,0
6.058599,-2.100317,16.999650,5.220928,172.773700,0,10.000000,2.139736,0
6.126850,-2.133121,17.102170,4.957537,-1338.373000,1,10.000000,2.064018,0
6.083640,-2.088346,16.583760,4.924971,-1334.899000,1,10.000000,2.122157,0
6.113544,-2.158425,17.072380,5.159577,-1339.437000,1,10.000000,2.065663,0
6.043774,-2.532801,19.049290,5.773347,-1346.329000,1,10.000000,2.011243,1
5.915074,-1.910455,14.779650,4.368553,199.292700,0,10.000000,2.352451,0
6.045090,-1.885985,17.486610,5.176074,-1373.072000,1,10.000000,2.250045,0
5.947342,-2.430648,18.903180,5.928124,-1359.273000,1,10.000000,2.130156,1
5.818491,-2.548967,19.928490,6.246959,-1371.665000,1,10.000000,2.227648,1
6.089988,-1.868342,16.177880,4.665457,176.887400,0,10.000000,2.220089,0
6.011455,-2.145617,17.416970,5.274090,-1349.747000,1,10.000000,2.164320,0
5.921645,-1.959794,15.161550,4.382543,198.887900,0,10.000000,2.324132,0
5.942436,-2.069121,18.932540,5.740142,-1390.898000,1,10.000000,2.258341,0
5.749269,-2.236929,18.628090,5.721328,-1373.578000,1,10.000000,2.376566,0
5.950106,-2.021572,16.863330,5.108278,173.041200,0,10.000000,2.271428,0
5.769617,-2.289020,17.068940,5.317718,-1337.600000,1,10.000000,2.340962,0
6.008261,-1.890625,18.483450,5.424387,-1395.262000,1,10.000000,2.279855,0
5.887426,-2.294718,18.260230,5.754996,-1358.987000,1,10.000000,2.227194,0
5.773041,-2.080033,17.586030,5.474185,-1367.194000,1,10.000000,2.409499,0
5.972261,-2.111432,18.977730,5.676034,-1385.553000,1,10.000000,2.213883,0
6.190178,-2.159863,18.717240,5.717702,-1362.707000,1,10.000000,1.995316,0
6.413582,-1.945414,19.068560,5.562807,-1391.080000,1,10.000000,1.904960,0
6.216975,-1.867497,16.781780,4.764044,-1352.997000,1,10.000000,2.112283,0
6.137353,-1.979655,15.810380,4.663513,192.032700,0,10.000000,2.123807,0
6.407130,-1.913402,19.059070,5.609883,-1395.001000,1,10.000000,1.928193,0
6.234426,-1.886780,15.172940,4.173593,199.748100,0,10.000000,2.087226,0
6.242847,-1.932874,18.817480,5.581248,-1392.616000,1,10.000000,2.055807,0
5.401221,-1.969774,16.592350,5.059700,162.107400,0,10.000000,2.795536,0
5.432429,-1.973760,17.111000,5.394768,-1376.319000,1,10.000000,2.765066,0
5.364932,-2.189958,16.519010,5.212506,-1344.612000,1,10.000000,2.756765,0
5.628133,-1.950117,15.995910,4.876833,175.801500,0,10.000000,2.593840,0
5.635457,-1.970699,16.439520,5.162493,-1360.118000,1,10.000000,2.578861,0
5.554115,-2.101078,16.793460,5.102144,174.314300,0,10.000000,2.605842,0
5.556592,-1.864481,17.299470,5.328893,-1386.552000,1,10.000000,2.694373,0
5.350583,-2.206838,16.970490,5.533519,-1356.374000,1,10.000000,2.765595,0
5.300418,-2.235657,15.961570,5.308281,200.767900,0,10.000000,2.805702,0
5.501983,-2.026660,15.402650,4.902729,182.115600,0,10.000000,2.680948,0
5.393723,-2.131318,18.101150,5.645905,-1383.040000,1,10.000000,2.747232,0
5.486523,-2.655352,19.380190,6.348684,-1356.237000,1,10.000000,2.536996,1
5.432674,-2.409199,18.702890,6.080061,-1372.745000,1,10.000000,2.634427,0
5.416846,-2.370511,18.112150,5.764181,-1361.374000,1,10.000000,2.658748,0
6.029713,-1.915175,17.964260,5.478460,-1383.291000,1,10.000000,2.249194,0
6.126184,-2.075042,18.090520,5.481314,-1367.789000,1,10.000000,2.089673,0
6.186804,-1.959221,16.302000,4.548944,186.573300,0,10.000000,2.090670,0
6.110774,-2.066386,17.566600,5.150327,-1355.195000,1,10.000000,2.107323,0
6.178877,-1.926449,15.873620,4.503407,189.599200,0,10.000000,2.114001,0
5.873690,-2.369023,20.031100,6.281630,-1379.304000,1,10.000000,2.217956,0
5.908180,-2.275320,16.782610,5.246595,-1330.901000,1,10.000000,2.213791,0
5.802184,-2.363395,19.927780,6.034567,-1385.496000,1,10.000000,2.288157,0
6.142434,-1.903682,15.430960,4.451004,193.196600,0,10.000000,2.156957,0
5.987178,-2.396216,18.976290,5.725233,-1358.120000,1,10.000000,2.101430,1
5.914128,-1.899435,18.334070,5.630424,-1396.712000,1,10.000000,2.358412,0
5.593222,-2.394937,19.590740,5.983693,-1381.245000,1,10.000000,2.481669,0
5.919201,-1.936956,17.300650,5.329699,-1354.218000,1,10.000000,2.336618,0
5.742942,-1.864435,14.215610,4.124735,203.048200,0,10.000000,2.526622,0
5.779043,-2.315368,17.082030,5.281122,190.950100,0,10.000000,2.324085,0
5.774600,-2.097330,18.117450,5.567917,-1375.773000,1,10.000000,2.401504,0
5.856143,-2.460413,18.200240,5.776645,-1345.840000,1,10.000000,2.210719,1
5.544866,-2.338889,17.248040,5.344874,-1340.629000,1,10.000000,2.542588,0
5.564516,-2.557404,18.908890,5.848491,-1353.378000,1,10.000000,2.475374,1
5.703100,-2.009181,17.000380,5.229779,-1361.813000,1,10.000000,2.501493,0
5.967003,-2.015975,19.574200,5.966081,-1410.502000,1,10.000000,2.258624,0
5.947622,-1.843800,15.194550,4.512786,185.148000,0,10.000000,2.355643,0
5.681517,-1.998394,17.991990,5.484895,-1384.590000,1,10.000000,2.525584,0
5.961660,-1.874224,17.878140,5.314975,-1385.394000,1,10.000000,2.328562,0
5.977927,-2.404183,19.567490,5.834985,-1368.055000,1,10.000000,2.108027,1
6.000050,-2.527506,19.576390,6.157926,-1347.573000,1,10.000000,2.055006,1
6.129726,-2.096498,19.817080,6.083081,-1389.663000,1,10.000000,2.077075,0
5.960566,-2.312021,17.334150,5.285771,-1334.933000,1,10.000000,2.152349,0
5.813485,-2.567673,19.920420,6.216789,-1369.139000,1,10.000000,2.228846,1
6.129464,-2.126984,19.816410,6.025310,-1399.715000,1,10.000000,2.064234,0
5.958381,-2.173059,18.956700,5.582659,-1377.767000,1,10.000000,2.202735,0
5.832123,-2.435518,17.645910,5.456567,-1334.146000,1,10.000000,2.240163,1
6.436218,-1.873234,17.070260,4.756495,-1352.369000,1,10.000000,1.927438,0
6.302505,-2.024329,17.832890,5.208739,-1360.060000,1,10.000000,1.957913,0
6.249110,-2.068600,16.812980,4.720934,188.774600,0,10.000000,1.983210,0
6.399019,-1.949800,15.357840,4.322124,203.152500,0,10.000000,1.914696,0
6.213787,-2.079500,17.219660,5.029997,-1344.409000,1,10.000000,2.009447,0
6.283416,-1.860458,15.613940,4.282633,191.450700,0,10.000000,2.060393,0
6.153093,-2.047031,16.247580,4.660489,193.044100,0,10.000000,2.078272,0
6.042796,-2.416557,17.946880,5.483655,-1336.409000,1,10.000000,2.042316,1
6.072941,-2.223808,19.118640,5.740784,-1374.469000,1,10.000000,2.077505,0
6.166346,-2.274138,17.619950,5.338385,-1339.325000,1,10.000000,1.972096,0
6.234199,-2.252069,17.726330,5.126238,-1337.419000,1,10.000000,1.917669,0
6.141637,-2.239523,19.222590,5.717397,-1373.250000,1,10.000000,2.007944,0
6.275940,-1.904411,16.406350,4.830490,175.090100,0,10.000000,2.042718,0
6.270621,-2.122449,19.429790,5.659342,-1384.161000,1,10.000000,1.939290,0
6.282541,-2.055936,16.845470,4.967615,183.997100,0,10.000000,1.959827,0
6.200423,-2.080122,16.308260,4.618064,196.574400,0,10.000000,2.021053,0
6.364672,-2.011712,18.986340,5.685681,-1384.628000,1,10.000000,1.910762,0
5.383461,-2.356792,17.004970,5.569034,-1343.542000,1,10.000000,2.694438,0
5.271582,-2.509030,19.047860,6.297574,-1378.279000,1,10.000000,2.772240,0
5.481703,-2.085872,15.386820,4.610693,197.187900,0,10.000000,2.679076,0
5.481846,-1.885563,18.245950,5.792630,-1410.988000,1,10.000000,2.753737,0
5.402060,-2.063610,15.686940,4.957518,184.838200,0,10.000000,2.761543,0
5.320677,-1.925601,14.048220,4.345582,201.202300,0,10.000000,2.886712,0
5.362597,-2.226332,15.623090,4.981948,198.584200,0,10.000000,2.748537,0
5.469710,-2.261019,16.202340,5.020936,196.094600,0,10.000000,2.635993,0
5.450624,-2.350836,18.163330,5.793991,-1363.865000,1,10.000000,2.630728,0
5.509749,-2.009820,17.739390,5.468092,-1383.190000,1,10.000000,2.679889,0
5.303476,-2.659667,18.487870,5.951733,-1346.184000,1,10.000000,2.717916,1
5.378743,-2.779963,19.846920,6.541605,-1362.001000,1,10.000000,2.630476,1
5.491230,-2.217320,17.171410,5.518545,-1355.125000,1,10.000000,2.628025,0
5.416247,-2.088818,16.601970,5.119172,-1352.599000,1,10.000000,2.739713,0
5.168914,-2.422123,17.736500,5.685980,-1354.841000,1,10.000000,2.889462,0
5.238317,-2.073826,17.865690,5.733013,-1390.304000,1,10.000000,2.912849,0
5.257826,-2.040107,15.497160,4.988443,182.262100,0,10.000000,2.905325,0
5.407857,-2.075731,18.700530,5.872713,-1402.717000,1,10.000000,2.751996,0
5.484180,-1.922132,16.245080,5.015171,165.050800,0,10.000000,2.736996,0
5.231802,-2.011490,17.855820,5.827461,-1398.179000,1,10.000000,2.939400,0
5.385353,-2.152977,17.032180,5.369977,-1358.505000,1,10.000000,2.748423,0
5.484470,-2.778897,20.023300,6.540123,-1363.991000,1,10.000000,2.525228,1
5.312541,-2.278238,16.916140,5.431520,-1347.861000,1,10.000000,2.782692,0
5.350801,-1.851819,15.642070,4.784672,167.737300,0,10.000000,2.887312,0
5.234205,-2.201706,16.816260,5.300366,-1352.701000,1,10.000000,2.878697,0
5.321592,-2.146511,16.013990,4.939442,187.105200,0,10.000000,2.811105,0
5.317979,-2.311347,17.974620,5.608571,-1364.167000,1,10.000000,2.769021,0
5.385106,-2.533994,19.229480,6.271109,-1373.686000,1,10.000000,2.656094,0
5.214162,-2.039164,13.916830,4.209669,212.501100,0,10.000000,2.946880,0
5.196694,-2.213367,15.833400,5.085330,190.725400,0,10.000000,2.911583,0
5.333744,-2.231848,16.958450,5.257305,-1349.110000,1,10.000000,2.774703,0
6.003135,-1.955475,17.428340,5.079559,-1365.041000,1,10.000000,2.253553,0
5.845901,-2.635703,19.972700,6.107064,-1359.953000,1,10.000000,2.184686,1
5.964053,-2.203146,18.384160,5.650340,-1366.889000,1,10.000000,2.186334,0
6.090831,-2.134301,19.756050,6.013878,-1398.760000,1,10.000000,2.096273,0
6.007633,-2.513959,18.994530,5.801894,-1348.716000,1,10.000000,2.050796,1
5.991656,-2.161520,18.425030,5.720515,-1359.011000,1,10.000000,2.176349,0
5.868134,-2.027484,15.870640,4.918481,203.984000,0,10.000000,2.343212,0
5.714764,-2.072499,15.674000,4.860258,192.179200,0,10.000000,2.466285,0
5.838319,-1.944237,16.272470,4.884570,175.157600,0,10.000000,2.405722,0
5.663801,-2.210946,17.942610,5.638870,-1365.931000,1,10.000000,2.465853,0
5.854151,-1.836545,17.221420,5.244738,-1378.786000,1,10.000000,2.440962,0
5.571716,-2.234362,17.286390,5.494200,-1353.093000,1,10.000000,2.546127,0
5.675223,-2.354955,17.947030,5.674652,-1353.130000,1,10.000000,2.412607,0
5.704746,-2.182466,19.152790,5.938620,-1392.479000,1,10.000000,2.436505,0
5.623828,-2.169722,17.883830,5.699494,-1370.991000,1,10.000000,2.517053,0
5.636090,-2.675895,19.007570,5.926379,-1344.061000,1,10.000000,2.386025,1
5.373767,-2.109734,14.842200,4.735233,201.833900,0,10.000000,2.773026,0
5.543125,-2.070395,14.683660,4.475708,206.901800,0,10.000000,2.626862,0
5.481173,-2.294025,18.221880,5.634818,-1366.357000,1,10.000000,2.615892,0
5.323139,-2.210032,16.943310,5.288472,-1351.709000,1,10.000000,2.790991,0
5.467373,-1.971026,16.222360,4.949098,-1353.422000,1,10.000000,2.733676,0
5.612574,-1.928903,15.554610,4.811935,180.441400,0,10.000000,2.616687,0
5.670348,-1.841671,16.496930,5.131606,-1355.345000,1,10.000000,2.601732,0
5.565266,-2.170845,18.934850,5.956778,-1393.995000,1,10.000000,2.572048,0
5.563885,-2.028615,18.358970,5.801514,-1396.015000,1,10.000000,2.622641,0
5.368580,-2.543546,18.026270,5.757065,-1344.967000,1,10.000000,2.670716,1
5.416634,-2.312669,16.578690,5.284870,-1334.858000,1,10.000000,2.673239,0
5.506311,-1.999663,18.283020,5.619752,-1396.588000,1,10.000000,2.686849,0
5.417412,-2.816461,19.910280,6.486133,-1360.789000,1,10.000000,2.589102,1
5.573021,-2.132282,16.808030,5.292612,-1351.292000,1,10.000000,2.577433,0
6.336938,-1.840095,16.505280,4.485850,176.092300,0,10.000000,2.027598,0
6.141932,-2.359210,18.088500,5.565579,-1343.254000,1,10.000000,1.965459,1
6.422466,-2.008662,19.671140,5.606116,-1395.452000,1,10.000000,1.863160,0
6.150377,-2.003005,16.244140,4.717137,189.083400,0,10.000000,2.101215,0
6.288994,-2.064598,18.323100,5.496234,-1369.033000,1,10.000000,1.950005,0
6.305471,-1.915191,18.358200,5.478437,-1383.289000,1,10.000000,2.012023,0
6.332526,-2.265852,19.501420,5.900173,-1382.078000,1,10.000000,1.821933,1
6.130181,-2.363189,18.616090,5.662543,-1352.118000,1,10.000000,1.975285,1
6.252861,-2.032649,18.283050,5.310640,-1369.311000,1,10.000000,1.997064,0
5.858803,-2.299660,16.715890,5.213703,-1328.156000,1,10.000000,2.252821,0
5.827347,-2.104803,17.675170,5.207563,-1360.725000,1,10.000000,2.349850,0
5.854301,-2.405351,19.374330,5.833160,-1367.903000,1,10.000000,2.226574,1
5.738795,-2.380618,17.026130,5.190496,198.514200,0,10.000000,2.344500,1
5.866106,-2.268520,18.792990,5.918208,-1358.405000,1,10.000000,2.255785,0
5.639987,-2.423333,17.895210,5.574093,-1344.729000,1,10.000000,2.429446,1
5.852235,-1.901676,14.333060,4.303774,206.927800,0,10.000000,2.412304,0
